"Date","Price","Open","High","Low","Vol.","Change %"
"11/19/2000","34.40","34.30","34.75","33.77","56.51K","-1.80%"
"11/12/2000","35.03","33.20","35.15","33.00","378.07K","5.96%"
"11/05/2000","33.06","31.45","33.20","31.10","211.08K","4.79%"
"10/29/2000","31.55","31.75","32.43","31.08","159.06K","-0.41%"
"10/22/2000","31.68","32.66","33.16","31.62","127.62K","-3.85%"
"10/15/2000","32.95","33.65","34.09","31.80","401.10K","-3.46%"
"10/08/2000","34.13","31.00","36.90","31.00","363.90K","10.42%"
"10/01/2000","30.91","30.56","32.02","30.23","214.24K","0.65%"
"09/24/2000","30.71","31.95","32.10","30.00","213.11K","-4.83%"
"09/17/2000","32.27","34.72","36.10","32.10","389.40K","-7.06%"
"09/10/2000","34.72","32.55","34.95","31.90","397.54K","5.95%"
"09/03/2000","32.77","32.48","35.00","32.48","151.09K","1.08%"
"08/27/2000","32.42","31.25","32.80","31.12","125.57K","3.81%"
"08/20/2000","31.23","31.51","32.45","30.75","221.54K","-1.05%"
"08/13/2000","31.56","30.50","31.95","30.23","241.29K","3.20%"
"08/06/2000","30.58","29.40","31.35","28.46","234.86K","4.16%"
"07/30/2000","29.36","27.85","29.40","27.15","162.14K","5.20%"
"07/23/2000","27.91","28.25","28.42","27.60","107.83K","-1.59%"
"07/16/2000","28.36","30.23","31.02","28.25","331.24K","-6.80%"
"07/09/2000","30.43","28.90","30.55","28.46","297.91K","4.28%"
"07/02/2000","29.18","30.01","30.35","28.60","114.12K","-6.26%"
"06/25/2000","31.13","30.50","31.55","30.00","136.47K","0.91%"
"06/18/2000","30.85","29.80","31.20","29.05","280.69K","2.76%"
"06/11/2000","30.02","29.40","31.50","29.10","349.06K","2.60%"
"06/04/2000","29.26","29.40","29.84","28.30","191.34K","-0.61%"
"05/28/2000","29.44","29.30","29.83","28.35","136.76K","1.27%"
"05/21/2000","29.07","29.75","29.94","27.98","170.72K","-2.61%"
"05/14/2000","29.85","29.25","30.43","28.95","276.31K","1.57%"
"05/07/2000","29.39","27.08","29.75","26.85","270.71K","9.18%"
"04/30/2000","26.92","25.48","27.05","25.30","139.21K","5.65%"
"04/23/2000","25.48","25.31","25.80","24.50","122.89K","0.55%"
"04/16/2000","25.34","23.98","26.00","23.73","252.13K","4.15%"
"04/09/2000","24.33","24.00","25.27","23.10","288.37K","-0.57%"
"04/02/2000","24.47","26.40","26.60","24.30","159.23K","-7.24%"
"03/26/2000","26.38","27.10","27.25","25.60","147.71K","-3.30%"
"03/19/2000","27.28","28.86","28.90","26.56","263.52K","-6.19%"
"03/12/2000","29.08","29.84","30.20","28.50","281.30K","-2.55%"
"03/05/2000","29.84","29.68","32.57","28.90","255.34K","-0.60%"
"02/27/2000","30.02","28.35","30.45","28.25","181.19K","4.93%"
"02/20/2000","28.61","28.30","29.00","27.65","177.21K","0.56%"
"02/13/2000","28.45","28.60","29.55","28.18","327.53K","0.18%"
"02/06/2000","28.40","27.70","28.70","26.80","248.46K","2.08%"
"01/30/2000","27.82","26.18","27.90","25.88","178.80K","5.78%"
"01/23/2000","26.30","27.10","27.72","26.10","133.51K","-3.27%"
"01/16/2000","27.19","27.14","28.37","26.75","312.32K","0.18%"
"01/09/2000","27.14","23.76","27.25","23.57","259.02K","14.23%"
"01/02/2000","23.76","24.29","25.00","23.70","152.75K","-4.15%"
